,genes,BF_21,FC
5192,YNL015W,-5.695995271349836,-0.01108154516843251
5193,YNL016W,157.79007196112386,-0.1662250876012696
5194,YNL017C,-0.7314196168002954,0.800910076872963
5195,YNL018C,9.700802247670335,-0.43532765517051586
5196,YNL019C,49.50917995530517,0.5159617493157944
5197,YNL020C,72.89689927278508,0.22114041188601663
5198,YNL021W,-5.073356968990449,0.026801593478588806
5199,YNL022C,-4.472666654363965,-0.04352457528651867
5200,YNL023C,21.27531578844544,-0.14448669483058993
5201,YNL024C,687.7144094585062,-1.114168156889699
5202,YNL024C-A,281.251829435908,0.4886235275182577
5203,YNL025C,0.1775015343965044,0.09205487368264394
5204,YNL026W,141.86926872003357,0.3092729149395066
5205,YNL027W,89.4619533218182,0.23125585995144243
5206,YNL028W,-7.06531551472073,-0.06416075362398684
5207,YNL029C,1.3963239220169235,0.09537691399670005
5208,YNL030W,6392.6885167727105,0.5978020028852192
5209,YNL031C,5724.261816862333,0.5629132778986402
5210,YNL032W,119.44805235216884,0.32961239879675186
5211,YNL033W,44.177414340209204,0.5168631450010673
5212,YNL034W,-5.392332154160985,-0.12232521834516825
5213,YNL035C,11.936730304132272,-0.1393968971163548
5214,YNL036W,124.39378404217416,0.2427574114916383
5215,YNL037C,68.89567574283129,0.09392406993774487
5216,YNL038W,114.39509973884834,0.3920856237874923
5217,YNL039W,524.6463140517508,0.5412241058887949
5218,YNL040W,265.37644426522087,-0.7060526313580259
5219,YNL041C,132.93749344607386,0.3130547852265375
5220,YNL042W,233.14800698430082,0.43845599002211877
5221,YNL042W-B,31.26753513228605,1.2882297140688326
5222,YNL043C,-0.7611907733802449,0.38875237586594763
5223,YNL044W,38.51414431709948,0.2798966480360313
5224,YNL045W,106.1889031868415,0.20588108308756825
5225,YNL046W,53.952485294784374,0.23448062251370422
5226,YNL047C,420.4637390800426,0.7004256992527024
5227,YNL048W,26.838974948751076,0.16683188763625367
5228,YNL049C,4.368366496626455,0.08171543420867175
5229,YNL050C,113.70642571003691,0.44464055753777526
5230,YNL051W,23.38146526753337,0.20608233688681407
5231,YNL052W,632.8647492215538,0.49501427228769324
5232,YNL053W,25.064324907570988,0.17466944300154838
5233,YNL054W,209.14585542350727,0.3677263100203782
5234,YNL054W-A,-8.27371985942778,-0.1381613221304689
5235,YNL054W-B,6851.656251627744,-1.7040455659636058
5236,YNL055C,247.98279610887707,0.13156995889814035
5237,YNL056W,113.84628490473865,0.25398141395167556
5238,YNL057W,-5.54213589832111,0.5546573064560278
5239,YNL058C,58.691646129231096,-0.25198049308950066
5240,YNL059C,289.65048712694835,0.327876000554092
5241,YNL061W,195.08553926620104,-0.25008934145787787
5242,YNL062C,311.71405632967185,-0.7219333128017641
5243,YNL063W,43.58488825290366,0.27841017726056494
5244,YNL064C,1970.6344974105807,-0.4853174651879456
5245,YNL065W,-1.619436118420868,-0.08335485433911055
5246,YNL066W,9.471746632939714,-0.0504264271694563
5247,YNL067W,591.3390851927153,-0.23816442335395663
5248,YNL067W-A,-6.968651631671846,0.46755977455627856
5249,YNL067W-B,-7.512594825833076,0.37641185946521727
5250,YNL068C,142.95516728158503,0.3185549282122259
5251,YNL069C,348.1748063569476,-0.1336332216465004
5252,YNL070W,-5.731994576863281,-0.014893384365443355
5253,YNL071W,1169.9819739346715,0.3189821515895015
5254,YNL072W,114.19387091880037,0.4236311533385921
5255,YNL073W,4.515777353094764,-0.06558703747441562
5256,YNL074C,417.43370572375994,0.3772686048176671
5257,YNL075W,217.29258093062847,-0.49483691090260923
5258,YNL076W,361.27101681239304,0.4469266624161764
5259,YNL077W,156.5047064820723,0.3878015938880933
5260,YNL078W,274.9781724215262,0.39678389480963466
5261,YNL079C,3596.469358814867,0.5660078887671216
5262,YNL080C,352.172911973789,0.4293569384542435
5263,YNL081C,46.176243908039076,0.18398903931931376
5264,YNL082W,225.73516773117407,0.679940986592906
5265,YNL083W,54.67542737554789,0.26946193982106326
5266,YNL084C,467.009200973975,0.4316080259745176
5267,YNL085W,-4.680451458292978,-0.019858743715934435
5268,YNL086W,20.87441296315077,0.3226603321061643
5269,YNL087W,321.0180962644525,0.2819444347571173
5270,YNL088W,479.1199044514777,0.48953877605638807
5271,YNL089C,8.403223147501327,0.7570168835267765
5272,YNL090W,30.384169723623167,0.4851219953895803
5273,YNL091W,398.54862445603015,0.28849388834430895
5274,YNL092W,165.74098937705142,0.6850566967005657
5275,YNL093W,93.79343334902488,0.7543499019496563
5276,YNL094W,562.4089336231291,0.46199847593505144
5277,YNL095C,7.286577439865049,-0.1446937752695082
5278,YNL096C,59.592876677828095,-0.10473832734450576
5279,YNL097C,139.4998759243086,0.3034389150322323
5280,YNL097C-B,174.65527733333946,1.325431718357704
5281,YNL097W-A,-8.27371985942778,-0.1381613221304689
5282,YNL098C,367.7300128040282,-0.2009451334081085
5283,YNL099C,5.899458154007848,0.10063269357464648
5284,YNL100W,672.570310762243,0.6165748808838578
5285,YNL101W,290.0710492062008,0.44369846998079604
5286,YNL102W,74.42344659665565,0.29093208492527745
5287,YNL103W,912.9798930685895,0.6446174080786511
5288,YNL103W-A,-6.5085574736717176,-0.0651595935467487
5289,YNL104C,3168.3612911717696,0.5787963648447618
5290,YNL105W,-6.600697666314633,-0.27566492251287394
5291,YNL106C,198.49387554781924,0.4344139455839505
5292,YNL107W,57.96039941565447,0.37366275262430565
5293,YNL108C,15.437853493129461,-0.2940723650065188
5294,YNL109W,-2.174104494775215,0.3630910991229264
5295,YNL110C,307.1718338713396,-0.516135675476913
5296,YNL111C,19.529873403042153,-0.20315292178181726
5297,YNL112W,8050.03356971307,-0.9603215212959145
5298,YNL113W,17.46471362998461,-0.28810493748807475
5299,YNL114C,-6.830096604957589,0.33827677110022886
5300,YNL115C,672.9903712749732,0.5647609607692442
5301,YNL116W,181.54724824375666,0.5063751847378424
5302,YNL117W,-5.945801492462668,0.0467567664144772
5303,YNL118C,473.9730764775822,0.36907130044638153
5304,YNL119W,161.17546333459717,-0.6479269374282984
5305,YNL120C,-7.992987532474975,0.8618386815265875
5306,YNL121C,49.0016675297232,-0.12464116533146476
5307,YNL122C,-3.6676300207525845,0.0799267772633284
5308,YNL123W,36.89327183806837,-0.14981820765997148
5309,YNL124W,0.9280848592217336,-0.08598515320703753
5310,YNL125C,804.7801223032097,0.6796855582483038
5311,YNL126W,-3.223574250826818,0.08916198036909852
5312,YNL127W,66.69191918197512,0.2748821757003227
5313,YNL128W,57.6428166884919,0.732600009215319
5314,YNL129W,149.26034056594244,0.6218360501937422
5315,YNL130C,291.8862896882359,0.4305189297710825
5316,YNL130C-A,-4.469638183896056,0.38565283053511495
5317,YNL131W,8.30304942020205,0.07387747422913699
5318,YNL132W,674.2203838560675,-0.663197816079313
5319,YNL133C,177.49740920859264,0.8657366401189208
5320,YNL134C,3270.090823565928,-1.0410614785988357
5321,YNL135C,2165.6171194510157,0.4321385166097804
5322,YNL136W,1095.5756129054594,0.7784775321025568
5323,YNL137C,6.411100737607493,-0.08995843792495448
5324,YNL138W,664.8502961837455,0.3439795090236767
5325,YNL138W-A,165.9667833597735,0.594446782445706
5326,YNL139C,-5.115750729942608,0.02430913293147613
5327,YNL140C,2.7123809591179406,0.7416736354326631
5328,YNL141W,2230.7508868197647,-1.1798929821635917
5329,YNL142W,220.61812394534186,0.6081378554405567
5330,YNL143C,33.78950985972394,0.6731884284360785
5331,YNL144C,836.5942677076681,-0.570365472553027
5332,YNL144W-A,-8.27371985942778,-0.1381613221304689
5333,YNL145W,1338.8045863674322,-0.8450227593433567
5334,YNL146C-A,105.09720326915753,1.3615158947240582
5335,YNL146W,377.20628968851196,1.665453966389709
5336,YNL147W,584.8471808872721,0.6692821486678576
5337,YNL148C,1095.9411973297513,0.9565847101040494
5338,YNL149C,38.53018243472065,0.2964557013019753
5339,YNL150W,32.664475441649444,0.5431437916451869
5340,YNL151C,-5.043603844089169,-0.0188413969166528
5341,YNL152W,97.00603277763426,0.32069503539561706
5342,YNL153C,-5.689118715637098,0.0005716583351657552
5343,YNL154C,289.30493388620704,-0.2406533365768477
5344,YNL155W,599.735211857317,0.5347086666619428
5345,YNL156C,1054.6169592684955,0.6533068125749812
5346,YNL157W,330.82784737559547,0.3310023486849826
5347,YNL158W,8.639709484754517,0.1408397005252946
5348,YNL159C,153.98437861060785,0.3638872125999802
5349,YNL160W,9872.638652809941,-2.2707025219416965
5350,YNL161W,185.8909953207194,0.2933750569700167
5351,YNL162W,84.82006781456971,-0.0717113163680278
5352,YNL162W-A,-2.0731869082902445,-0.3855268762877721
5353,YNL163C,-4.677129356662438,0.02449906925199633
5354,YNL164C,42.30819188109918,0.3454892019999633
5355,YNL165W,22.132644977295218,0.20113414463238022
5356,YNL166C,34.76837222023014,0.17041477486370496
5357,YNL167C,264.7816476678619,0.34651181072017845
5358,YNL168C,5.84634718799499,0.09630688979617767
5359,YNL169C,2.217482750874587,0.0742684188024385
5360,YNL170W,33.572345223401605,0.7294429815774807
5361,YNL171C,19.372238095864144,1.0363964440167832
5362,YNL172W,1.6509983618762183,0.10157964103394733
5363,YNL173C,280.9939998071419,0.24738562257083999
5364,YNL174W,-5.781613469436762,-1.4011957876164793
5365,YNL175C,422.8918180580937,-0.5920756021711711
5366,YNL176C,-5.320064329063547,-0.012137172185343562
5367,YNL177C,73.44685888795782,0.2061580031272712
5368,YNL178W,394.3125878578155,-0.09675311057205165
5369,YNL179C,-5.3909898113876915,0.07359075207838672
5370,YNL180C,186.81989610566265,0.2839613887663486
5371,YNL181W,33.2143617477599,0.18320059584318993
5372,YNL182C,622.4825963961418,-0.8901157200532093
5373,YNL183C,51.80431688356559,0.20674666732631203
5374,YNL184C,-3.298096018957968,-0.2435352551528297
5375,YNL185C,-0.7815512264479119,-0.08171463550308812
5376,YNL186W,471.6212931812994,-0.5662068784919233
5377,YNL187W,-3.264557744224808,0.08602330587530661
5378,YNL188W,742.9998945558091,0.9368859478366539
5379,YNL189W,-5.624125054725821,-0.001976098464739323
5380,YNL190W,-1.557125900529697,-0.02712886353032936
5381,YNL191W,160.6508682408003,0.49491652906335576
5382,YNL192W,1233.4087302620264,0.37578007232321137
5383,YNL193W,813.3331237342983,0.861313159528555
5384,YNL194C,50.47015200538484,-0.46750840249958314
5385,YNL195C,51.15711548940956,0.39426258402133957
5386,YNL196C,92.67045489809837,0.5939773822434531
5387,YNL197C,64.05247568120774,-0.1745619727582556
5388,YNL198C,5.793600677325515,-0.7082514499931721
5389,YNL199C,-4.85050735984916,-0.023474003486686466
5390,YNL200C,685.8168495263304,0.6660783248465392
5391,YNL201C,0.9943028228907571,0.08839443420264975
5392,YNL202W,10.156209739512304,0.39617724511768404
5393,YNL203C,-3.707043158375476,0.4095904803984158
5394,YNL204C,97.34767454501832,0.6828425405984031
5395,YNL205C,-4.155668881991417,0.703959226025777
5396,YNL206C,546.7738253238084,0.5844075269630506
5397,YNL207W,-5.027458040839777,0.027349632994225038
5398,YNL208W,161.7721071546556,0.09041284074805848
5399,YNL209W,3181.4876138422687,-0.27427777721954916
5400,YNL210W,-3.5488515303010955,0.1772918776449163
5401,YNL211C,-5.970235361505447,-0.05616829119231398
5402,YNL212W,272.86387859554105,0.381425885623834
5403,YNL213C,45.9513205222036,0.27814492509559663
5404,YNL214W,84.00399009066199,0.528989652218375
5405,YNL215W,710.5710986375522,0.5396561174678897
5406,YNL216W,22.848922974373977,-0.13410881481282202
5407,YNL217W,3982.297837536423,-1.183677492679796
5408,YNL218W,102.29555663418405,0.4005689705441894
5409,YNL219C,691.0602594976486,0.5593400827808701
5410,YNL220W,1576.944334968921,-0.5674454392677591
5411,YNL221C,280.04327197370975,-0.4148378102249307
5412,YNL222W,59.01852419698639,0.3961576221885794
5413,YNL223W,390.8169533224535,0.6145084917213742
5414,YNL224C,9.361536605090475,0.10986567271343536
5415,YNL225C,756.5369302123337,1.0118380206138784
5416,YNL226W,0.17833042364394053,1.2566985975521467
5417,YNL227C,-6.188593237423544,0.002874649285326788
5418,YNL228W,-6.615159025164971,0.3988667672622804
5419,YNL229C,1.0763439471000102,0.05372855437091109
5420,YNL230C,-1.796874698142414,0.08747457997854476
5421,YNL231C,600.375677515428,-0.5102863153364762
5422,YNL232W,7.174899574068091,0.09080264220017878
5423,YNL233W,610.3304877945892,0.7381766745363043
5424,YNL234W,233.40228671491514,0.49514665195347624
5425,YNL235C,9.771199125566515,0.8072334038351882
5426,YNL236W,-1.765214709270681,-0.06907887254919257
5427,YNL237W,251.46981662233256,0.5142395692929557
5428,YNL238W,9.136085973852214,0.07544275135521958
5429,YNL239W,1774.210342950525,0.6594363744845175
5430,YNL240C,-4.797558336454122,0.028975620187504877
5431,YNL241C,2736.8828538861594,0.5061427500978276
5432,YNL242W,278.88536196169116,0.45201834987448464
5433,YNL243W,301.45465435186617,0.21648089660851522
5434,YNL244C,219.88496456933788,0.178393070812272
5435,YNL245C,48.448066483614696,0.2737520986583666
5436,YNL246W,57.13167070130854,0.19024786336490143
5437,YNL247W,-3.942963948385599,-0.01678664901611922
5438,YNL248C,1556.3866171548511,-1.0010426285562766
5439,YNL249C,35.037670782576996,0.3015222656694405
5440,YNL250W,443.667306033057,0.6983515338725264
5441,YNL251C,413.4281002170886,-0.38915994694660083
5442,YNL252C,25.496771338423812,0.18056610260876377
5443,YNL253W,69.5318161662673,0.3147309731046306
5444,YNL254C,3.0168513928622365,-0.1584609059265261
5445,YNL255C,615.1133267481923,-0.2761455025818336
5446,YNL256W,-0.8806915858917839,-0.05836827275795593
5447,YNL257C,123.64112362725079,0.3231096516634282
5448,YNL258C,134.3675643872725,0.30854718546149507
5449,YNL259C,637.6355398100612,1.0310142329483234
5450,YNL260C,69.03005001147727,0.465336359082273
5451,YNL261W,-3.529241977402506,-0.05523816586822905
5452,YNL262W,73.16434978408151,0.2477053411307876
5453,YNL263C,639.8903443287988,0.5125100904400068
5454,YNL264C,93.49306458370853,0.2796059565749684
5455,YNL265C,59.47660022153071,0.3442682277712614
5456,YNL266W,13.422588550753472,0.8911554179869973
5457,YNL267W,80.19503345143544,0.20033777940012815
5458,YNL268W,365.2076447040845,0.2664055851664892
5459,YNL269W,-2.471528412560879,0.5925524412571127
5460,YNL270C,167.74757106758653,1.098958618029699
5461,YNL271C,462.5366689266463,0.3520708795929488
5462,YNL272C,219.69639667993994,0.370519793401104
5463,YNL273W,188.63813397574162,0.5596470786614263
5464,YNL274C,-1.9776991625204454,0.05911461226851026
5465,YNL275W,56.94083313020816,0.289033854711371
5466,YNL276C,1.9864492318781433,1.3658815327227325
5467,YNL277W,644.223757313032,0.8972512238078838
5468,YNL277W-A,-5.940403197317763,0.6540338877662241
5469,YNL278W,929.3837131540705,0.8853505056914195
5470,YNL279W,714.0499366999651,1.3503229288883958
5471,YNL280C,64.77110868014054,0.14882400162855156
5472,YNL281W,3.4612285629706854,-0.0659065790620175
5473,YNL282W,-6.128132313109279,0.004334301201484639
5474,YNL283C,1855.9830975930624,0.7301743033463443
5475,YNL284C,264.57904337100115,0.5067794520092788
5476,YNL284C-A,-8.27371985942778,-0.1381613221304689
5477,YNL284C-B,13560.67823583259,-1.8880180364006318
5478,YNL285W,2.8298718664805316,0.5525449365647015
5479,YNL286W,61.01993573484055,0.3071607608043922
5480,YNL287W,311.24361178237564,0.24415139097337993
5481,YNL288W,42.51981484932319,0.14570327785564674
5482,YNL289W,124.44748106650982,0.35832871317821197
5483,YNL290W,281.2505069735584,0.3396654555555804
5484,YNL291C,189.2662791554579,0.39321971144732787
5485,YNL292W,65.77036918368428,-0.2592975199760728
5486,YNL293W,135.67614937282093,0.2920842163208647
5487,YNL294C,872.5741748977167,0.5193030404555317
5488,YNL295W,168.93848755300513,0.44925949960925055
5489,YNL296W,-8.27371985942778,-0.1381613221304689
5490,YNL297C,148.3311494439785,0.29305919542920494
5491,YNL298W,243.87779883823757,0.4197023603688155
5492,YNL299W,-5.227427353213086,-0.05341262331086454
5493,YNL300W,2153.3450092987805,-1.1943232825873824
5494,YNL301C,319.20911645917187,-0.24462824089646726
5495,YNL302C,1373.7983947227583,-0.22904886875401784
5496,YNL303W,-5.296006531368547,0.07990043352034698
5497,YNL304W,283.09377843879423,0.6531101003863652
5498,YNL305C,935.5795337538494,0.6046472926896016
5499,YNL306W,174.23478359304337,0.27438058911304486
5500,YNL307C,297.2836085153344,0.32531634034406864
5501,YNL308C,35.72117258782999,-0.11896188595556288
5502,YNL309W,354.23730924976365,0.6295274279548951
5503,YNL310C,275.18269269421825,0.5550000481966544
5504,YNL311C,17.428264115710114,0.18618666715822405
5505,YNL312W,243.29772286625604,0.38383795941839366
5506,YNL313C,-0.8219051730963166,-0.07714162738815182
5507,YNL314W,160.14971589409112,0.5507425979131662
5508,YNL315C,29.99719562016307,-0.14326887339976324
5509,YNL316C,13.918364133837624,0.19570447884185765
5510,YNL317W,64.06115679954412,0.2732808069362412
5511,YNL318C,-5.34061229367843,0.5831227985117726
5512,YNL319W,-2.539942096881459,0.6123194406146707
5513,YNL320W,184.5931979500655,0.4458328218429557
5514,YNL321W,299.3889437254028,0.3537165351806437
5515,YNL322C,899.0918436816219,0.40802570211837946
5516,YNL323W,48.78819816715073,0.19076696503035293
5517,YNL324W,-5.899634088119573,1.084231167201547
5518,YNL325C,230.31808003247968,0.6257836176869177
5519,YNL326C,163.58046569669654,0.5549926454155687
5520,YNL327W,6679.823027770101,-1.075620141282784
5521,YNL328C,-6.4636119775062735,0.014942694880727714
5522,YNL329C,22.950956349637487,0.1470814436640819
5523,YNL330C,175.31200227878492,0.25573270048373503
5524,YNL331C,79.05008671817686,0.41839965772140786
5525,YNL332W,566.771503733729,2.4178571923955965
5526,YNL333W,688.9156339435982,1.220841118480251
5527,YNL334C,223.62432605792426,1.116818582537044
5528,YNL335W,29.13337630133566,0.48311630300513353
5529,YNL336W,369.1475077205529,0.5677380838817158
5530,YNL337W,-5.901023005000262,1.0223034209803215
5531,YNL338W,-5.209689539319242,0.4891121657321906
5532,YNL339C,1157.556215443041,0.709220618101471
5533,YNL339W-A,-8.27371985942778,-0.1381613221304689
5534,YNL339W-B,-8.27371985942778,-0.1381613221304689
5535,YNR001C,579.1112346620287,0.26539819041652735
5536,YNR001W-A,-6.049839203255026,0.3835364092891662
5537,YNR002C,13.221102176175775,0.1538716471362456
5538,YNR003C,120.66243519267822,-0.4716766190771899
5539,YNR003W-A,-8.27371985942778,-0.1381613221304689
5540,YNR004W,18.776964482822898,0.2872102219247642
5541,YNR005C,-7.078579643685741,0.4237175946974069
5542,YNR006W,672.3789389047565,0.522173904361912
5543,YNR007C,106.46162739469219,0.34978141260281376
5544,YNR008W,1.6226347957544507,0.07064379853613915
5545,YNR009W,236.27097676531548,0.6199720841595191
5546,YNR010W,40.07529020496567,0.4056123918885011
5547,YNR011C,64.8540071476206,0.2702032277325691
5548,YNR012W,97.79078930822365,-0.44715262323798793
5549,YNR013C,291.73149905283066,0.27276318033601005
5550,YNR014W,97.20767121724496,-0.21207363410772317
5551,YNR015W,292.69346595244485,0.4391611052623567
5552,YNR016C,25.05735102061736,-0.04527940617731396
5553,YNR017W,41.811679956615215,0.1013424376870609
5554,YNR018W,74.35826779929893,-0.16393600717177645
5555,YNR019W,114.11817951907656,0.18950397906525784
5556,YNR020C,202.98445819149032,0.48879453198145645
5557,YNR021W,336.75593499639166,0.29816313679770534
5558,YNR022C,-2.944099810788802,-0.05777723604427489
5559,YNR023W,112.36970578323893,0.3911402960872816
5560,YNR024W,-4.1810403053569845,-0.09998194914730961
5561,YNR025C,4.115767904338818,0.37984418202978604
5562,YNR026C,-5.687214336719603,-0.012227184482689618
5563,YNR027W,6.135749828779259,0.1034752395355985
5564,YNR028W,48.456630804462016,0.2043085604847238
5565,YNR029C,63.75236411887264,0.23732244540263547
5566,YNR030W,5.751297225721448,0.09036359598009305
5567,YNR031C,576.3511194746307,0.46694177220434113
5568,YNR032C-A,153.03597430169225,0.5381990517105394
5569,YNR032W,465.76458953509825,0.5864841673454666
5570,YNR033W,63.542217686281695,-0.1851078189278505
5571,YNR034W,75.58937380369514,0.2671509254142098
5572,YNR034W-A,3296.758302939109,-2.0038379727351514
5573,YNR035C,20.169905833587283,0.0767339318493313
5574,YNR036C,70.13567823682033,0.12950586987086754
5575,YNR037C,0.8233303509682391,0.07753939639844076
5576,YNR038W,133.7710982485006,-0.43211736238742093
5577,YNR039C,91.85172852191197,0.31967185710413615
5578,YNR040W,82.1857878396754,-0.4794052586144165
5579,YNR041C,220.49172876757137,0.41981500880120526
5580,YNR042W,-6.308593559751959,2.8618387034689254
5581,YNR043W,35.00917550864841,0.10762926759769181
5582,YNR044W,-1.687763892051988,-0.06816726612649857
5583,YNR045W,2.2782924109540827,0.08100219711662641
5584,YNR046W,101.97955895663377,-0.2731754076620166
5585,YNR047W,141.96067021038797,0.37043945773655546
5586,YNR048W,101.03407251406742,0.44709932314795975
5587,YNR049C,99.87162562369684,0.32215064175584507
5588,YNR050C,2399.5023911188086,-0.819195744973509
5589,YNR051C,8.133261076014444,-0.05958065193819718
5590,YNR052C,-4.491421349044697,-0.02311306048207152
5591,YNR053C,1962.3952554526777,-1.6380510491532885
5592,YNR054C,58.55798382825784,-0.33784342436868275
5593,YNR055C,8.997209617595715,0.07473073105823715
5594,YNR056C,89.27793722108997,-0.4680776025397976
5595,YNR057C,240.1949892856611,0.9106536844969083
5596,YNR058W,255.19744369084708,0.843689298635886
5597,YNR059W,80.70162889247558,0.2756747219747935
5598,YNR060W,193.8949466660181,0.4402021797335987
5599,YNR061C,35.267366298444536,0.1645360749736443
5600,YNR062C,-6.033006556720491,0.0395461465060484
5601,YNR063W,5.162123060681948,-0.3190688273455837
5602,YNR064C,-2.3120750492282,0.14301285134817054
5603,YNR065C,61.49385231529582,0.2238257528678091
5604,YNR066C,84.38772368506369,-0.9418910962845111
5605,YNR067C,2104.0663627363656,-1.076367603181593
5606,YNR068C,55.021125991887324,0.4794721907611554
5607,YNR069C,-3.8529337930890124,-0.1091758057477482
5608,YNR070W,-0.47172393539453783,-0.09190281181156795
5609,YNR071C,34.650022401414056,0.4499911051618524
5610,YNR072W,26.529285992312413,-0.48878340821622596
5611,YNR073C,24.786527049929234,0.3127217575096147
5612,YNR074C,169.68995348580626,0.4312862400113028
5613,YNR075C-A,2.89885072398688,-0.3638436264939614
5614,YNR075W,137.8338380219252,-0.678685994428196
5615,YNR076W,-5.387156203023113,0.0632885660911485
5616,YNR077C,0.027374296645294248,1.5843049440188828
5617,YOL001W,30.364636793190808,0.2503928857977018
5618,YOL002C,4125.989818050212,-1.3762730324252708
5619,YOL003C,281.6108947379378,0.5942668846244834
5620,YOL004W,756.7621513903488,0.375588673330578
5621,YOL005C,615.1657066944597,0.5709844192305945
5622,YOL006C,992.9228013303259,0.80272937611658
5623,YOL007C,126.34553842345282,-0.3281383682147363
5624,YOL008W,29.42214483943992,0.27074612681739413
5625,YOL009C,223.31273065169066,0.6580126372434909
5626,YOL010W,421.2850581948161,-0.9986460508018402
5627,YOL011W,63.32738278710831,-0.25265177905939384
5628,YOL012C,148.50263218010858,0.26292909264265135
5629,YOL013C,483.51079381142154,0.48597326269029606
5630,YOL013W-A,-2.9099576991774323,-0.4306126683859846
5631,YOL013W-B,3.659911771052655,1.4732737764056085
5632,YOL014W,344.3254932860197,-0.8296746180239218
5633,YOL015W,33.250472880656496,0.3372993213634674
5634,YOL016C,2742.8684290654046,-0.59532360400199
5635,YOL017W,266.9575356023106,0.8412785878445286
5636,YOL018C,964.1751781430966,0.6795434503637248
5637,YOL019W,17.264024894779705,-0.1249776710826318
5638,YOL019W-A,-5.795460145208924,1.7878381461543835
5639,YOL020W,827.9571658718185,-0.6023238834043682
5640,YOL021C,51.828253742016585,-0.14881224892579353
5641,YOL022C,18.19154813203273,-0.12503153989564578
5642,YOL023W,235.46426479183432,0.5688910472990463
5643,YOL024W,9.074743014755187,0.9385653468690456
5644,YOL025W,189.92720135535095,0.5784340266852523
5645,YOL026C,652.6784558475238,0.6414039848959935
5646,YOL027C,99.96814797984852,0.21092883415163682
5647,YOL028C,40.37039272888664,0.24431498572473773
5648,YOL029C,526.1155026257508,0.6669739379703925
5649,YOL030W,896.0760268991415,0.35815567288927824
5650,YOL031C,319.86389850737896,0.49833466719988795
5651,YOL032W,-3.74915839570132,0.052053261504523295
5652,YOL033W,42.685563325750635,0.30088832088136286
5653,YOL034W,351.1791231426852,0.8238483605636726
5654,YOL035C,54.907196253934124,0.9781116463976598
5655,YOL036W,249.98312250693917,0.39364713289118386
5656,YOL037C,-6.78299778893574,-0.1726497557970168
5657,YOL038C-A,17.22276680302976,0.5976388500571723
5658,YOL038W,846.6059782444289,0.32982681374336437
5659,YOL039W,258.7619672076334,0.11731823952506194
5660,YOL040C,-0.7166184493341269,-0.013420561882092587
5661,YOL041C,84.49713311168468,-0.24165662828456688
5662,YOL042W,-2.949804664031424,0.06499583114824493
5663,YOL043C,339.71985931716,0.6155892222655002
5664,YOL044W,49.09429456536183,0.33622071216298116
5665,YOL045W,161.01580737967393,0.30524897724063504
5666,YOL046C,-6.956566383449955,-0.27309094071657697
5667,YOL047C,757.9393317455371,1.364458969673493
5668,YOL048C,1537.8092359728419,1.004318099502314
5669,YOL049W,347.2729400489687,0.33489102708152474
5670,YOL050C,9.81730713304175,1.210890546429586
5671,YOL051W,71.7826292757775,0.1717488344569623
5672,YOL052C,78.3872493708035,-0.2591479824787515
5673,YOL052C-A,1756.1760887305782,-2.1120519446818324
5674,YOL053W,323.61110282310364,0.5316756217664191
5675,YOL054W,279.93458528332434,0.5353743768175316
5676,YOL055C,155.2515311365237,0.45548800688620655
5677,YOL056W,20.97137268862322,-0.1597756683140669
5678,YOL057W,360.05655155096053,0.3960160882589154
5679,YOL058W,481.38184645648874,0.5426790086990314
5680,YOL059W,162.4896877336603,0.15350167177120083
5681,YOL060C,7.722467325767907,0.06832208415535412
5682,YOL061W,656.8878261707875,-0.4563608149349946
5683,YOL062C,32.33825177117332,0.10374378403370431
5684,YOL063C,93.53791937544098,0.2859307310605765
5685,YOL064C,333.00753909777325,0.34793639196665344
5686,YOL065C,78.97848405892141,0.314561474771323
5687,YOL066C,79.87875703377826,0.2984966128927666
5688,YOL067C,29.70439177022907,-0.2538196541307838
5689,YOL068C,30.070893179062857,0.13237097811617
5690,YOL069W,306.4160824647108,0.7587630414981111
5691,YOL070C,1135.064173409146,0.7215258733212432
5692,YOL071W,55.17022916942064,0.297421067673854
5693,YOL072W,73.19390410474608,0.30586341919083376
5694,YOL073C,523.368241788958,0.5762898630378858
5695,YOL075C,29.81217680056593,0.2180402897390385
5696,YOL076W,84.64517558578004,-0.3801155614697772
5697,YOL077C,843.3701361154951,-0.6882217403935347
5698,YOL077W-A,160.1279737515783,0.4426301320394196
5699,YOL078W,28.190668147977348,0.23089538619681138
5700,YOL079W,-6.582426363976582,-1.1381613612921613
5701,YOL080C,259.8586811338374,-1.1570182458070326
5702,YOL081W,144.95669478857727,0.21798014100156954
5703,YOL082W,1788.4146298226535,0.8420822176064414
5704,YOL083C-A,-8.27371985942778,-0.1381613221304689
5705,YOL083W,656.9254391040223,1.1759583129999678
5706,YOL084W,349.6247494383075,1.1515397648893488
5707,YOL085C,12.250742010192921,0.7267437023610026
5708,YOL085W-A,1.3581311430917653,0.5530247741221465
5709,YOL086C,9231.762025338325,-0.1656337010513771
5710,YOL086W-A,961.7235640568229,1.1098583587185549
5711,YOL087C,391.1990558937632,0.2987364270841611
5712,YOL088C,410.9081045143697,0.5585320753814217
5713,YOL089C,64.91532375850372,0.30674924583501084
5714,YOL090W,499.157640672569,0.5899800977926455
5715,YOL091W,38.93536452121052,0.7062750237832757
5716,YOL092W,4.129288249137144,0.06521088521220551
