,locus_name,FC0_bayexpress,FC1_bayexpress,FC2_bayexpress,FC0_edgeR,FC1_edgeR,FC2_edgeR,FC0_DESeq2,FC1_DESeq2,FC2_DESeq2
2478,YGR044C,True,False,False,True,True,False,True,True,False
2479,YGR045C,True,False,False,False,False,False,False,False,False
2480,YGR046W,True,False,False,True,False,False,True,False,False
2481,YGR047C,True,False,False,True,False,False,True,False,False
2482,YGR048W,True,False,False,True,False,False,True,False,False
2483,YGR049W,True,False,False,False,False,False,False,False,False
2484,YGR050C,True,True,False,True,True,False,True,True,False
2485,YGR051C,True,True,True,True,True,True,True,True,True
2486,YGR052W,True,False,False,False,False,False,False,False,False
2487,YGR053C,True,False,False,True,False,False,True,False,False
2488,YGR054W,True,False,False,True,False,False,True,False,False
2489,YGR055W,True,False,False,True,False,False,True,False,False
2490,YGR056W,True,False,False,True,False,False,True,False,False
2491,YGR057C,True,False,False,False,False,False,False,False,False
2492,YGR058W,True,False,False,False,False,False,False,False,False
2493,YGR059W,True,True,False,True,True,False,True,True,False
2494,YGR060W,False,False,False,True,False,False,True,False,False
2495,YGR061C,True,False,False,True,False,False,True,False,False
2496,YGR062C,True,False,False,False,False,False,False,False,False
2497,YGR063C,True,False,False,False,False,False,False,False,False
2498,YGR064W,False,False,False,,,,False,False,False
2499,YGR065C,True,False,False,False,False,False,False,False,False
2500,YGR066C,True,False,False,True,False,False,True,False,False
2501,YGR067C,True,True,False,True,True,False,True,True,False
2502,YGR068C,True,False,False,False,False,False,False,False,False
2503,YGR068W-A,False,False,False,,,,,,
2504,YGR069W,True,False,False,True,False,False,True,False,False
2505,YGR070W,True,False,False,True,False,False,True,False,False
2506,YGR071C,False,False,False,True,False,False,True,False,False
2507,YGR072W,True,False,False,False,False,False,False,False,False
2508,YGR073C,False,False,False,,,,False,False,False
2509,YGR074W,True,False,False,False,False,False,False,False,False
2510,YGR075C,True,False,False,False,False,False,False,False,False
2511,YGR076C,True,False,False,False,False,False,False,False,False
2512,YGR077C,True,False,False,False,False,False,False,False,False
2513,YGR078C,True,False,False,False,False,False,False,False,False
2514,YGR079W,True,True,False,True,True,False,True,True,False
2515,YGR080W,True,False,False,False,False,False,False,False,False
2516,YGR081C,True,False,False,True,False,False,True,False,False
2517,YGR082W,True,False,False,True,False,False,True,False,False
2518,YGR083C,True,False,False,True,False,False,True,False,False
2519,YGR084C,False,False,False,True,False,False,True,False,False
2520,YGR085C,False,False,False,True,False,False,True,False,False
2521,YGR086C,True,False,False,True,False,False,True,False,False
2522,YGR087C,True,True,True,True,True,True,True,True,True
2523,YGR088W,True,False,False,True,False,False,True,False,False
2524,YGR089W,True,False,False,False,False,False,False,False,False
2525,YGR090W,True,False,False,True,False,False,True,False,False
2526,YGR091W,True,False,False,False,False,False,False,False,False
2527,YGR092W,True,False,False,False,False,False,False,False,False
2528,YGR093W,True,False,False,False,False,False,False,False,False
2529,YGR094W,True,False,False,True,False,False,True,False,False
2530,YGR095C,True,False,False,True,False,False,True,False,False
2531,YGR096W,True,True,False,True,True,False,True,True,False
2532,YGR097W,True,False,False,True,False,False,True,False,False
2533,YGR098C,False,False,False,True,False,False,True,False,False
2534,YGR099W,True,False,False,False,False,False,False,False,False
2535,YGR100W,True,False,False,True,False,False,True,False,False
2536,YGR101W,True,False,False,True,False,False,False,False,False
2537,YGR102C,True,False,False,True,False,False,True,False,False
2538,YGR103W,True,False,False,True,False,False,True,False,False
2539,YGR104C,True,False,False,False,False,False,False,False,False
2540,YGR105W,True,False,False,True,False,False,True,False,False
2541,YGR106C,True,False,False,True,False,False,True,False,False
2542,YGR107W,True,True,True,True,True,True,True,True,True
2543,YGR108W,True,False,False,True,True,False,True,True,False
2544,YGR109C,True,False,False,False,False,False,False,False,False
2545,YGR109W-A,False,False,False,,,,,,
2546,YGR109W-B,True,False,False,True,False,False,True,False,False
2547,YGR110W,True,True,False,True,True,False,True,True,False
2548,YGR111W,True,False,False,True,False,False,True,False,False
2549,YGR112W,False,False,False,True,False,False,True,False,False
2550,YGR113W,True,False,False,False,False,False,False,False,False
2551,YGR114C,False,False,False,,,,False,False,False
2552,YGR115C,False,False,False,,,,,,
2553,YGR116W,True,False,False,False,False,False,False,False,False
2554,YGR117C,True,False,False,False,False,False,False,False,False
2555,YGR118W,False,False,False,True,False,False,True,False,False
2556,YGR119C,True,False,False,True,False,False,True,False,False
2557,YGR120C,True,False,False,True,False,False,True,False,False
2558,YGR121C,True,False,False,False,False,False,False,False,False
2559,YGR121W-A,True,False,False,True,False,False,True,False,False
2560,YGR122C-A,False,False,False,False,False,False,False,False,False
2561,YGR122W,True,False,False,False,False,False,False,False,False
2562,YGR123C,True,False,False,True,False,False,True,False,False
2563,YGR124W,True,False,False,True,False,False,True,False,False
2564,YGR125W,True,False,False,True,False,False,True,False,False
2565,YGR126W,True,False,False,True,False,False,True,False,False
2566,YGR127W,True,False,False,True,False,False,True,False,False
2567,YGR128C,True,False,False,True,True,False,True,True,False
2568,YGR129W,False,False,False,True,False,False,True,False,False
2569,YGR130C,True,False,False,False,False,False,False,False,False
2570,YGR131W,True,False,False,True,False,False,True,False,False
2571,YGR132C,False,False,False,True,False,False,True,False,False
2572,YGR133W,True,False,False,True,False,False,True,False,False
2573,YGR134W,True,False,False,False,False,False,False,False,False
2574,YGR135W,True,False,False,True,False,False,False,False,False
2575,YGR136W,True,False,False,False,False,False,False,False,False
2576,YGR137W,True,False,False,True,False,False,True,False,False
2577,YGR138C,True,False,False,True,False,False,True,False,False
2578,YGR139W,False,False,False,False,False,False,False,False,False
2579,YGR140W,True,False,False,False,False,False,False,False,False
2580,YGR141W,True,False,False,False,False,False,False,False,False
2581,YGR142W,False,False,False,False,False,False,False,False,False
2582,YGR143W,True,False,False,True,False,False,True,False,False
2583,YGR144W,True,True,False,True,False,False,True,False,False
2584,YGR145W,True,False,False,True,False,False,True,False,False
2585,YGR146C,True,False,False,False,False,False,False,False,False
2586,YGR146C-A,True,False,False,True,False,False,True,False,False
2587,YGR147C,False,False,False,True,False,False,True,False,False
2588,YGR148C,True,False,False,True,False,False,True,False,False
2589,YGR149W,False,False,False,True,False,False,True,False,False
2590,YGR150C,False,False,False,True,False,False,True,False,False
2591,YGR151C,False,False,False,,,,False,False,False
2592,YGR152C,True,False,False,True,False,False,True,False,False
2593,YGR153W,True,True,False,True,True,False,True,True,False
2594,YGR154C,True,False,False,True,False,False,True,False,False
2595,YGR155W,True,False,False,True,True,False,True,True,False
2596,YGR156W,True,False,False,False,False,False,False,False,False
2597,YGR157W,True,False,False,True,False,False,True,False,False
2598,YGR158C,True,False,False,True,False,False,True,False,False
2599,YGR159C,True,False,False,True,True,False,True,True,False
2600,YGR160W,False,False,False,,,,False,False,False
2601,YGR161C,True,False,False,True,False,False,True,False,False
2602,YGR161C-C,False,False,False,,,,,,
2603,YGR161C-D,True,True,False,True,True,True,True,True,True
2604,YGR161W-A,False,False,False,,,,,,
2605,YGR161W-B,True,True,False,True,True,False,True,True,False
2606,YGR161W-C,True,True,False,True,True,False,True,False,False
2607,YGR162W,True,False,False,True,False,False,True,False,False
2608,YGR163W,True,False,False,True,False,False,True,False,False
2609,YGR164W,False,False,False,False,False,False,False,False,False
2610,YGR165W,False,False,False,True,False,False,True,False,False
2611,YGR166W,True,False,False,True,False,False,True,False,False
2612,YGR167W,True,False,False,True,False,False,True,False,False
2613,YGR168C,False,False,False,True,False,False,True,False,False
2614,YGR169C,True,False,False,False,False,False,False,False,False
2615,YGR169C-A,True,False,False,True,False,False,True,False,False
2616,YGR170W,True,False,False,False,False,False,False,False,False
2617,YGR171C,False,False,False,True,False,False,True,False,False
2618,YGR172C,True,False,False,False,False,False,False,False,False
2619,YGR173W,True,False,False,True,False,False,True,False,False
2620,YGR174C,True,False,False,True,False,False,True,False,False
2621,YGR174W-A,True,True,False,True,False,False,True,False,False
2622,YGR175C,True,False,False,True,False,False,True,False,False
2623,YGR176W,True,True,False,True,True,False,True,True,False
2624,YGR177C,True,True,False,True,True,False,True,True,False
2625,YGR178C,True,False,False,True,False,False,True,False,False
2626,YGR179C,True,False,False,True,False,False,True,False,False
2627,YGR180C,True,False,False,True,False,False,True,False,False
2628,YGR181W,True,False,False,True,False,False,True,False,False
2629,YGR182C,True,False,False,True,False,False,True,False,False
2630,YGR183C,True,False,False,False,False,False,False,False,False
2631,YGR184C,True,False,False,False,False,False,False,False,False
2632,YGR185C,True,False,False,True,False,False,True,False,False
2633,YGR186W,True,False,False,True,False,False,True,False,False
2634,YGR187C,True,False,False,True,False,False,True,False,False
2635,YGR188C,True,False,False,True,False,False,True,False,False
2636,YGR189C,True,False,False,True,False,False,True,False,False
2637,YGR190C,True,False,False,True,False,False,True,False,False
2638,YGR191W,False,False,False,True,False,False,True,False,False
2639,YGR192C,True,False,False,True,False,False,True,False,False
2640,YGR193C,True,False,False,True,False,False,True,False,False
2641,YGR194C,True,False,False,False,False,False,False,False,False
2642,YGR195W,True,False,False,True,False,False,True,False,False
2643,YGR196C,True,False,False,True,False,False,True,False,False
2644,YGR197C,True,False,False,True,False,False,True,False,False
2645,YGR198W,True,False,False,False,False,False,False,False,False
2646,YGR199W,True,False,False,False,False,False,False,False,False
2647,YGR200C,True,False,False,True,False,False,True,False,False
2648,YGR201C,True,False,False,False,False,False,False,False,False
2649,YGR202C,True,False,False,True,False,False,True,False,False
2650,YGR203W,True,False,False,True,False,False,True,False,False
2651,YGR204C-A,False,False,False,False,False,False,False,False,False
2652,YGR204W,True,False,False,False,False,False,True,False,False
2653,YGR205W,True,False,False,False,False,False,False,False,False
2654,YGR206W,True,False,False,False,False,False,False,False,False
2655,YGR207C,True,False,False,True,False,False,True,False,False
2656,YGR208W,True,False,False,True,False,False,True,False,False
2657,YGR209C,True,False,False,True,False,False,True,False,False
2658,YGR210C,True,False,False,True,False,False,True,False,False
2659,YGR211W,True,False,False,True,True,False,True,True,False
2660,YGR212W,True,False,False,False,False,False,False,False,False
2661,YGR213C,True,False,False,False,False,False,False,False,False
2662,YGR214W,True,False,False,True,False,False,True,False,False
2663,YGR215W,True,False,False,False,False,False,False,False,False
2664,YGR216C,True,False,False,False,False,False,False,False,False
2665,YGR217W,True,False,False,True,False,False,True,False,False
2666,YGR218W,True,False,False,True,False,False,True,False,False
2667,YGR219W,False,False,False,,,,False,False,False
2668,YGR220C,False,False,False,True,False,False,True,False,False
2669,YGR221C,True,False,False,False,False,False,False,False,False
2670,YGR222W,True,False,False,True,False,False,True,False,False
